"Type","Entrypoint","Parent Class","Manifest Access Control","Access Control Level"
"SERVICE","com.android.server.audio.AudioService.getActiveAssistantServiceUids()[I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getActivePlaybackConfigurations()Ljava/util/List;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getActiveRecordingConfigurations()Ljava/util/List;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getActualHeadTrackingMode()I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getAdditionalOutputDeviceDelay(Landroid/media/AudioDeviceAttributes;)J","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getAllowedCapturePolicy()I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getAssistantServicesUids()[I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getAudioProductStrategies()Ljava/util/List;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getAudioVolumeGroups()Ljava/util/List;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getAvailableCommunicationDeviceIds()[I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getCommunicationDevice()I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getCurrentAudioFocus()I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getDefaultVolumeInfo()Landroid/media/VolumeInfo;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getDesiredHeadTrackingMode()I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getDeviceMaskForStream(I)I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getDeviceVolumeBehavior(Landroid/media/AudioDeviceAttributes;)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getDevicesForAttributes(Landroid/media/AudioAttributes;)Ljava/util/List;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getDevicesForAttributesUnprotected(Landroid/media/AudioAttributes;)Ljava/util/List;","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getEncodedSurroundMode(I)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getFadeOutDurationOnFocusLossMillis(Landroid/media/AudioAttributes;)J","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getFocusRampTimeMs(ILandroid/media/AudioAttributes;)I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getFocusStack()Ljava/util/List;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getHalVersion()Ljava/lang/String;","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getLastAudibleStreamVolume(I)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getMaxAdditionalOutputDeviceDelay(Landroid/media/AudioDeviceAttributes;)J","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getMaxVolumeIndexForAttributes(Landroid/media/AudioAttributes;)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getMinVolumeIndexForAttributes(Landroid/media/AudioAttributes;)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getMode()I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getMutingExpectedDevice()Landroid/media/AudioDeviceAttributes;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getPreferredDevicesForCapturePreset(I)Ljava/util/List;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getPreferredDevicesForStrategy(I)Ljava/util/List;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getReportedSurroundFormats()Ljava/util/List;","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getRingerModeExternal()I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getRingerModeInternal()I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getRingtonePlayer()Landroid/media/IRingtonePlayer;","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getSpatializerCompatibleAudioDevices()Ljava/util/List;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getSpatializerImmersiveAudioLevel()I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getSpatializerOutput()I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getSpatializerParameter(I[B)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getStreamMaxVolume(I)I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getStreamMinVolume(I)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getStreamVolume(I)I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getSupportedHeadTrackingModes()[I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getSupportedSystemUsages()[I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.getSurroundFormats()Ljava/util/Map;","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getUiSoundsStreamType()I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getVibrateSetting(I)I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.getVolumeIndexForAttributes(Landroid/media/AudioAttributes;)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.handleBluetoothActiveDeviceChanged(Landroid/bluetooth/BluetoothDevice;Landroid/bluetooth/BluetoothDevice;Landroid/media/BluetoothProfileConnectionInfo;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.handleVolumeKey(Landroid/view/KeyEvent;ZLjava/lang/String;Ljava/lang/String;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.hasHapticChannels(Landroid/net/Uri;)Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.hasHeadTracker(Landroid/media/AudioDeviceAttributes;)Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.hasRegisteredDynamicPolicy()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isAudioServerRunning()Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.isBluetoothA2dpOn()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isBluetoothScoOn()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isCallScreeningModeSupported()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isCameraSoundForced()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isHdmiSystemAudioSupported()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isHeadTrackerAvailable()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isHeadTrackerEnabled(Landroid/media/AudioDeviceAttributes;)Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.isHomeSoundEffectEnabled()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isMasterMute()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isMicrophoneMuted()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isMusicActive(Z)Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isPstnCallAudioInterceptable()Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.isSpatializerAvailable()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isSpatializerAvailableForDevice(Landroid/media/AudioDeviceAttributes;)Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.isSpatializerEnabled()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isSpeakerphoneOn()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isStreamAffectedByMute(I)Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isStreamAffectedByRingerMode(I)Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isStreamMute(I)Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.isSurroundFormatEnabled(I)Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.isUltrasoundSupported()Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.isValidRingerMode(I)Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.isVolumeFixed()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.loadSoundEffects()Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.muteAwaitConnection([ILandroid/media/AudioDeviceAttributes;J)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.notifyVolumeControllerVisible(Landroid/media/IVolumeController;Z)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.playSoundEffect(II)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.playSoundEffectVolume(IF)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.playerAttributes(ILandroid/media/AudioAttributes;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.playerEvent(III)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.playerHasOpPlayAudio(IZ)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.playerSessionId(II)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.recenterHeadTracker()V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.recorderEvent(II)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.registerAudioPolicy(Landroid/media/audiopolicy/AudioPolicyConfig;Landroid/media/audiopolicy/IAudioPolicyCallback;ZZZZLandroid/media/projection/IMediaProjection;)Ljava/lang/String;","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.registerAudioServerStateDispatcher(Landroid/media/IAudioServerStateDispatcher;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.registerCapturePresetDevicesRoleDispatcher(Landroid/media/ICapturePresetDevicesRoleDispatcher;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.registerCommunicationDeviceDispatcher(Landroid/media/ICommunicationDeviceDispatcher;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.registerDeviceVolumeBehaviorDispatcher(ZLandroid/media/IDeviceVolumeBehaviorDispatcher;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.registerDeviceVolumeDispatcherForAbsoluteVolume(ZLandroid/media/IAudioDeviceVolumeDispatcher;Ljava/lang/String;Landroid/media/AudioDeviceAttributes;Ljava/util/List;Z)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.registerHeadToSoundstagePoseCallback(Landroid/media/ISpatializerHeadToSoundStagePoseCallback;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.registerModeDispatcher(Landroid/media/IAudioModeDispatcher;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.registerMuteAwaitConnectionDispatcher(Landroid/media/IMuteAwaitConnectionCallback;Z)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.registerPlaybackCallback(Landroid/media/IPlaybackConfigDispatcher;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.registerRecordingCallback(Landroid/media/IRecordingConfigDispatcher;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.registerSpatializerCallback(Landroid/media/ISpatializerCallback;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.registerSpatializerHeadTrackerAvailableCallback(Landroid/media/ISpatializerHeadTrackerAvailableCallback;Z)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.registerSpatializerHeadTrackingCallback(Landroid/media/ISpatializerHeadTrackingModeCallback;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.registerSpatializerOutputCallback(Landroid/media/ISpatializerOutputCallback;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.registerStrategyPreferredDevicesDispatcher(Landroid/media/IStrategyPreferredDevicesDispatcher;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.releasePlayer(I)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.releaseRecorder(I)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.reloadAudioSettings()V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.removeAssistantServicesUids([I)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.removeMixForPolicy(Landroid/media/audiopolicy/AudioPolicyConfig;Landroid/media/audiopolicy/IAudioPolicyCallback;)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.removePreferredDevicesForStrategy(I)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.removeSpatializerCompatibleAudioDevice(Landroid/media/AudioDeviceAttributes;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.removeUidDeviceAffinity(Landroid/media/audiopolicy/IAudioPolicyCallback;I)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.removeUserIdDeviceAffinity(Landroid/media/audiopolicy/IAudioPolicyCallback;I)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.requestAudioFocus(Landroid/media/AudioAttributes;ILandroid/os/IBinder;Landroid/media/IAudioFocusDispatcher;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;ILandroid/media/audiopolicy/IAudioPolicyCallback;I)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.requestAudioFocusForTest(Landroid/media/AudioAttributes;ILandroid/os/IBinder;Landroid/media/IAudioFocusDispatcher;Ljava/lang/String;Ljava/lang/String;III)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.sendFocusLoss(Landroid/media/AudioFocusInfo;Landroid/media/audiopolicy/IAudioPolicyCallback;)Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setActiveAssistantServiceUids([I)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setAdditionalOutputDeviceDelay(Landroid/media/AudioDeviceAttributes;J)Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setAllowedCapturePolicy(I)I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.setBluetoothA2dpOn(Z)V","Lcom/android/server/audio/AudioService","","NORMAL"
"SERVICE","com.android.server.audio.AudioService.setBluetoothScoOn(Z)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setCommunicationDevice(Landroid/os/IBinder;I)Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setDesiredHeadTrackingMode(I)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setDeviceVolume(Landroid/media/VolumeInfo;Landroid/media/AudioDeviceAttributes;Ljava/lang/String;Ljava/lang/String;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setDeviceVolumeBehavior(Landroid/media/AudioDeviceAttributes;ILjava/lang/String;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setEncodedSurroundMode(I)Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setFocusPropertiesForPolicy(ILandroid/media/audiopolicy/IAudioPolicyCallback;)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setFocusRequestResultFromExtPolicy(Landroid/media/AudioFocusInfo;ILandroid/media/audiopolicy/IAudioPolicyCallback;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.setHdmiSystemAudioSupported(Z)I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.setHeadTrackerEnabled(ZLandroid/media/AudioDeviceAttributes;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setHomeSoundEffectEnabled(Z)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.setMasterMute(ZILjava/lang/String;ILjava/lang/String;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setMicrophoneMute(ZLjava/lang/String;ILjava/lang/String;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setMicrophoneMuteFromSwitch(Z)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setMode(ILandroid/os/IBinder;Ljava/lang/String;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setMultiAudioFocusEnabled(Z)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setNavigationRepeatSoundEffectsEnabled(Z)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.setPreferredDevicesForCapturePreset(ILjava/util/List;)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setPreferredDevicesForStrategy(ILjava/util/List;)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setRingerModeExternal(ILjava/lang/String;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.setRingerModeInternal(ILjava/lang/String;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setRingtonePlayer(Landroid/media/IRingtonePlayer;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setRttEnabled(Z)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setSpatializerEnabled(Z)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setSpatializerGlobalTransform([F)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setSpatializerParameter(I[B)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setSpeakerphoneOn(Landroid/os/IBinder;Z)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setStreamVolume(IIILjava/lang/String;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setStreamVolumeForUid(IIILjava/lang/String;IILandroid/os/UserHandle;I)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setStreamVolumeWithAttribution(IIILjava/lang/String;Ljava/lang/String;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setSupportedSystemUsages([I)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setSurroundFormatEnabled(IZ)Z","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setTestDeviceConnectionState(Landroid/media/AudioDeviceAttributes;Z)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setUidDeviceAffinity(Landroid/media/audiopolicy/IAudioPolicyCallback;I[I[Ljava/lang/String;)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setUserIdDeviceAffinity(Landroid/media/audiopolicy/IAudioPolicyCallback;I[I[Ljava/lang/String;)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setVibrateSetting(II)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.setVolumeController(Landroid/media/IVolumeController;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setVolumeIndexForAttributes(Landroid/media/AudioAttributes;IILjava/lang/String;Ljava/lang/String;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setVolumePolicy(Landroid/media/VolumePolicy;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.setWiredDeviceConnectionState(Landroid/media/AudioDeviceAttributes;ILjava/lang/String;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.shouldVibrate(I)Z","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.startBluetoothSco(Landroid/os/IBinder;I)V","Lcom/android/server/audio/AudioService","","NORMAL"
"SERVICE","com.android.server.audio.AudioService.startBluetoothScoVirtualCall(Landroid/os/IBinder;)V","Lcom/android/server/audio/AudioService","","NORMAL"
"SERVICE","com.android.server.audio.AudioService.startWatchingRoutes(Landroid/media/IAudioRoutesObserver;)Landroid/media/AudioRoutesInfo;","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.stopBluetoothSco(Landroid/os/IBinder;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.trackPlayer(Landroid/media/PlayerBase$PlayerIdCard;)I","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.trackRecorder(Landroid/os/IBinder;)I","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.unloadSoundEffects()V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.unregisterAudioFocusClient(Ljava/lang/String;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.unregisterAudioPolicy(Landroid/media/audiopolicy/IAudioPolicyCallback;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.unregisterAudioPolicyAsync(Landroid/media/audiopolicy/IAudioPolicyCallback;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.unregisterAudioServerStateDispatcher(Landroid/media/IAudioServerStateDispatcher;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.unregisterCapturePresetDevicesRoleDispatcher(Landroid/media/ICapturePresetDevicesRoleDispatcher;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.unregisterCommunicationDeviceDispatcher(Landroid/media/ICommunicationDeviceDispatcher;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.unregisterHeadToSoundstagePoseCallback(Landroid/media/ISpatializerHeadToSoundStagePoseCallback;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.unregisterModeDispatcher(Landroid/media/IAudioModeDispatcher;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.unregisterPlaybackCallback(Landroid/media/IPlaybackConfigDispatcher;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.unregisterRecordingCallback(Landroid/media/IRecordingConfigDispatcher;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.unregisterSpatializerCallback(Landroid/media/ISpatializerCallback;)V","Lcom/android/server/audio/AudioService","","NONE"
"SERVICE","com.android.server.audio.AudioService.unregisterSpatializerHeadTrackingCallback(Landroid/media/ISpatializerHeadTrackingModeCallback;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
